"TOA5","SKY_CR3000","CR3000","8097","CR3000.Std.25","CPU:NSAC1_SKY_141009.CR3","9121","Table213"
"TIMESTAMP","RECORD","PIR1_Wm2_Avg","PIR2_Wm2_Avg","BW_DD_Wm2_Avg","NIP_Wm2_Avg","PSPDS_Wm2_Avg","IRT_K_Avg","PIR1_Wm2_Std","PIR2_Wm2_Std","BW_DD_Wm2_Std","NIP_Wm2_Std","PSPDS_Wm2_Std","IRT_K_Std","PIR1_Wm2_Max","PIR2_Wm2_Max","BW_DD_Wm2_Max","NIP_Wm2_Max","PSPDS_Wm2_Max","IRT_K_Max","PIR1_Wm2_Min","PIR2_Wm2_Min","BW_DD_Wm2_Min","NIP_Wm2_Min","PSPDS_Wm2_Min","IRT_K_Min","SAMP20(1)","SAMP20(2)","SAMP20(3)","SAMP20(4)","SAMP20(5)","SAMP20(6)","SAMP20(7)","SAMP20(8)","SAMP20(9)","SAMP20(10)","SAMP40(1)","SAMP40(2)","SAMP40(3)","SAMP40(4)","SAMP40(5)","SAMP40(6)","SAMP40(7)","SAMP40(8)","SAMP40(9)","SAMP40(10)","Dome1_R_O","Case1_R_O","Dome2_R_O","Case2_R_O","Net1_mV","Net2_mV","BW_DD_mV","NIP_mV","PSPDS_mV","IRT_V","Batt_V_Min","CR3Temp_C_Avg"
"2015-01-13 02:08:00",188815,153.7835,152.2467,0.4665459,4.478669,-2.319661,182.8191,0.053,0.051,0.019,0.031,0.015,0.656,153.9,152.3,0.496,4.543,-2.313,184.2,153.6,152.1,0.42,4.418,-2.351,181.2,104.3193,103.3891,105.0294,104.0247,-0.2425978,-0.2565746,0.003660597,0.03594041,-0.01996689,0.3957747,104.3435,103.375,105.0799,104.0232,-0.243268,-0.2569123,0.003993456,0.03560831,-0.01996728,0.4249827,104.3564,103.3497,105.0669,104.036,-0.243268,-0.2572451,0.003993456,0.03560831,-0.02030007,0.396524,13.14,11.27
"2015-01-13 02:09:00",188816,153.7609,152.2319,0.4671948,4.429473,-2.340927,182.6145,0.056,0.05,0.017,0.028,0.017,0.686,153.9,152.4,0.496,4.46,-2.313,184.6,153.6,152.1,0.458,4.377,-2.351,181,104.3424,103.3739,105.0528,104.0222,-0.24294,-0.2569174,0.003993534,0.03560901,-0.02030046,0.3670821,104.3681,103.3866,105.0788,103.9966,-0.2432728,-0.2572502,0.003993534,0.03527622,-0.02030046,0.3747537,104.3546,103.3732,105.0782,104.0215,-0.2432776,-0.2572552,0.003993613,0.03494411,-0.02030087,0.4399275,13.15,11.03
"2015-01-13 02:10:00",188817,153.766,152.2004,0.4633941,4.371936,-2.35063,182.885,0.053,0.039,0.014,0.013,0.005,0.637,153.9,152.3,0.496,4.377,-2.313,184.3,153.7,152.1,0.458,4.335,-2.351,181.4,104.3546,103.3732,105.0782,104.0087,-0.2432776,-0.2572552,0.003993613,0.03494411,-0.02030087,0.3902676,104.3541,103.3728,105.0647,104.0082,-0.2429506,-0.2572615,0.00399371,0.03494496,-0.02030136,0.3718778,104.3541,103.3854,105.0517,104.021,-0.2432835,-0.2572615,0.00399371,0.03494496,-0.02030136,0.3397881,13.16,10.8
"2015-01-13 02:11:00",188818,153.7534,152.2022,0.4621353,4.342875,-2.350693,182.806,0.058,0.038,0.012,0.023,0.005,0.746,154,152.3,0.496,4.377,-2.313,184.2,153.6,152.1,0.458,4.293,-2.351,181.1,104.3667,103.3725,105.0645,104.0335,-0.2432881,-0.2572664,0.003993786,0.03461281,-0.02030175,0.3602524,104.3667,103.3725,105.0645,104.008,-0.2432881,-0.2572664,0.004326602,0.03494563,-0.02030175,0.3417736,104.3667,103.3725,105.0384,104.008,-0.2429553,-0.2569336,0.003993786,0.03461281,-0.01996893,0.3205726,13.16,10.57
"2015-01-13 02:12:00",188819,153.8182,152.2273,0.4685055,4.30062,-2.348834,182.6958,0.049,0.062,0.019,0.016,0.01,0.691,153.9,152.4,0.534,4.335,-2.313,183.9,153.7,152.1,0.458,4.294,-2.351,181,104.3565,103.3877,105.0412,104.0106,-0.2426273,-0.2569386,0.004326686,0.03428067,-0.02030214,0.3694997,104.3693,103.3877,105.0541,103.9978,-0.2429601,-0.2572714,0.003993864,0.03428067,-0.02030214,0.3861639,104.3743,103.4051,105.0461,104.0154,-0.2426311,-0.2569427,0.003993928,0.03428121,-0.02030246,0.3983802,13.17,10.35
"2015-01-13 02:13:00",188820,153.8167,152.2458,0.4780519,4.320866,-2.343105,182.8981,0.061,0.061,0.021,0.021,0.016,0.649,154,152.4,0.534,4.377,-2.313,184.8,153.7,152.1,0.458,4.294,-2.351,181.6,104.3743,103.4051,105.0461,104.0154,-0.2426311,-0.2566098,0.003993928,0.03461404,-0.02030246,0.3938428,104.3884,103.4064,105.0735,104.0167,-0.2426362,-0.2572809,0.004326845,0.03461476,-0.02030289,0.3280996,104.3756,103.4064,105.0345,104.004,-0.2423033,-0.256948,0.004326845,0.03461476,-0.02030289,0.3569743,13.17,10.16
"2015-01-13 02:14:00",188821,153.8342,152.2556,0.4723419,4.332782,-2.336095,182.8609,0.052,0.047,0.021,0.031,0.02,0.825,153.9,152.3,0.534,4.377,-2.274,184.2,153.7,152.1,0.458,4.294,-2.352,180.5,104.3998,103.4302,105.033,104.0152,-0.2426402,-0.2566195,0.004326917,0.0342825,-0.01997039,0.424547,104.3612,103.4302,105.033,104.0152,-0.2426402,-0.2566195,0.004326917,0.03461534,-0.01997039,0.3664667,104.3474,103.4166,105.032,104.0143,-0.2423116,-0.256624,0.003994147,0.03494879,-0.01997074,0.2894169,13.18,9.99
"2015-01-13 02:15:00",188822,153.8366,152.2412,0.4615465,4.410019,-2.314952,182.9154,0.053,0.037,0.011,0.033,0.018,0.714,153.9,152.3,0.496,4.461,-2.274,184.4,153.7,152.2,0.458,4.336,-2.352,181.2,104.3345,103.4293,105.006,104.0015,-0.2419787,-0.256624,0.003994147,0.03494879,-0.01997074,0.3819016,104.3345,103.4293,104.993,104.0143,-0.2419787,-0.256624,0.003994147,0.03528164,-0.01997074,0.3538509,104.375,103.4312,105.06,104.0162,-0.2426489,-0.2569615,0.004327072,0.03528228,-0.0199711,0.4046783,13.18,9.84
"2015-01-13 02:16:00",188823,153.8047,152.2583,0.4971582,4.473341,-2.30215,182.9189,0.049,0.047,0.017,0.022,0.02,0.615,153.9,152.4,0.534,4.503,-2.275,184.3,153.7,152.2,0.458,4.419,-2.352,181.1,104.3494,103.4312,105.06,104.0035,-0.242316,-0.2572943,0.004327072,0.03561513,-0.0199711,0.3860326,104.3843,103.4402,105.0693,103.9998,-0.2423195,-0.2572981,0.004327134,0.0359485,-0.01997139,0.388514,104.4099,103.4402,105.0953,103.9998,-0.2426524,-0.2572981,0.004327134,0.0359485,-0.01963853,0.3853788,13.18,9.72
"2015-01-13 02:17:00",188824,153.8278,152.2456,0.5162438,4.503332,-2.280362,182.7687,0.053,0.04,0.019,0.021,0.014,0.716,153.9,152.3,0.534,4.544,-2.275,184.3,153.7,152.2,0.496,4.461,-2.313,180.8,104.4457,103.4627,105.0924,104.0097,-0.2429901,-0.2573032,0.004327221,0.03594922,-0.01963892,0.4098056,104.4586,103.4501,105.0924,104.0226,-0.2426572,-0.2573032,0.004327221,0.03594922,-0.01963892,0.3538667,104.4666,103.4706,105.1135,104.0305,-0.2426611,-0.2573073,0.00432729,0.03628266,-0.01963924,0.3754887,13.18,9.63
"2015-01-13 02:18:00",188825,153.8145,152.2271,0.5270632,4.590982,-2.273343,182.9874,0.055,0.06,0.015,0.037,0.01,0.798,153.9,152.4,0.534,4.628,-2.236,184.9,153.7,152.1,0.496,4.503,-2.313,180.9,104.4924,103.4833,105.1266,104.0433,-0.242994,-0.2573073,0.004660158,0.03661553,-0.01963924,0.3681456,104.5144,103.4923,105.1358,104.0396,-0.2426642,-0.2576435,0.004660218,0.03694887,-0.01963949,0.3629534,104.5273,103.505,105.1619,104.0524,-0.2433299,-0.2579763,0.004660218,0.03694887,-0.01963949,0.3812702,13.18,9.56
"2015-01-13 02:19:00",188826,153.7529,152.1558,0.5327959,4.632072,-2.249614,182.7956,0.046,0.04,0.007,0.013,0.027,0.657,153.9,152.3,0.534,4.67,-2.198,184.1,153.6,152.1,0.496,4.628,-2.275,181.5,104.5402,103.5177,105.1619,104.0524,-0.2429971,-0.2579763,0.004660218,0.03694887,-0.01930661,0.374257,104.5502,103.5402,105.185,104.0623,-0.2430016,-0.2579811,0.004660304,0.03694955,-0.01930697,0.4093281,104.6018,103.5528,105.2241,104.0751,-0.2433344,-0.2579811,0.004660304,0.03694955,-0.01930697,0.349839,13.18,9.51
"2015-01-13 02:20:00",188827,153.7286,152.1414,0.5334396,4.628666,-2.249647,182.9711,0.055,0.057,0.009,0.016,0.024,0.706,153.8,152.3,0.572,4.67,-2.198,184.5,153.6,152,0.496,4.586,-2.275,181.5,104.6329,103.5581,105.2555,104.0804,-0.2436689,-0.2583157,0.004660334,0.03694979,-0.0193071,0.4026473,104.6329,103.5834,105.2816,104.106,-0.2436689,-0.2586485,0.004660334,0.03694979,-0.01963998,0.3939838,104.663,103.613,105.2859,104.1102,-0.2433393,-0.258652,0.004993282,0.03695029,-0.01964024,0.379959,13.18,9.48
"2015-01-13 02:21:00",188828,153.7055,152.1146,0.5366253,4.573132,-2.271523,182.8504,0.046,0.052,0.01,0.022,0.011,0.759,153.8,152.3,0.572,4.628,-2.236,184.3,153.6,152,0.534,4.545,-2.275,181.4,104.6888,103.613,105.312,104.123,-0.2433393,-0.258652,0.004660397,0.0366174,-0.01964024,0.3901077,104.6793,103.629,105.3284,104.1391,-0.2433399,-0.2586527,0.004660408,0.0366175,-0.01964029,0.3214605,104.718,103.6544,105.3415,104.1519,-0.2433399,-0.2586527,0.004660408,0.03628461,-0.01964029,0.361313,13.18,9.47
"2015-01-13 02:22:00",188829,153.7388,152.155,0.5340835,4.552993,-2.287594,182.7327,0.043,0.052,0.007,0.017,0.022,0.76,153.8,152.3,0.572,4.586,-2.275,184.3,153.6,152.1,0.496,4.545,-2.352,181.2,104.7596,103.6699,105.3835,104.1803,-0.2433404,-0.2583203,0.004660418,0.03628468,-0.01964033,0.3683291,104.7725,103.6953,105.3705,104.1931,-0.2433404,-0.2583203,0.004660418,0.03628468,-0.01997322,0.3460511,104.7725,103.7207,105.3705,104.2059,-0.2430075,-0.2579874,0.004660418,0.03628468,-0.01997322,0.3619757,13.18,9.48
"2015-01-13 02:23:00",188830,153.7668,152.1691,0.5296363,4.580818,-2.344799,182.8551,0.045,0.046,0.012,0.028,0.016,0.668,153.9,152.3,0.534,4.628,-2.275,184.2,153.7,152.1,0.496,4.545,-2.352,180.6,104.7877,103.7356,105.3857,104.2081,-0.242676,-0.2579889,0.004660445,0.03661778,-0.01997333,0.3967119,104.7877,103.7483,105.3988,104.2337,-0.242676,-0.2579889,0.004327556,0.03661778,-0.02030622,0.3663479,104.7765,103.7755,105.4006,104.2483,-0.2423432,-0.2573232,0.004660447,0.03695069,-0.02030623,0.3736112,13.18,9.5
"2015-01-13 02:24:00",188831,153.8346,152.2422,0.510562,4.605837,-2.363435,182.8498,0.06,0.05,0.026,0.026,0.019,0.671,154,152.4,0.534,4.628,-2.352,184.1,153.7,152.1,0.458,4.545,-2.429,181.3,104.8282,103.7882,105.4136,104.2611,-0.2426761,-0.2573232,0.003994669,0.0366178,-0.02030623,0.3502605,104.8167,103.8023,105.402,104.2753,-0.2420104,-0.2573233,0.004327559,0.0369507,-0.02063913,0.376747,104.8167,103.8023,105.415,104.2882,-0.2420104,-0.2566575,0.004327559,0.0369507,-0.02063913,0.4085138,13.17,9.53
"2015-01-13 02:25:00",188832,153.8714,152.2883,0.4749579,4.6406,-2.396216,182.9753,0.06,0.055,0.02,0.026,0.021,0.699,154,152.5,0.534,4.711,-2.352,184.7,153.7,152.1,0.458,4.586,-2.429,180.8,104.8049,103.8288,105.39,104.3021,-0.2416786,-0.2566587,0.003994688,0.03695086,-0.02063922,0.3672569,104.8049,103.8288,105.39,104.3149,-0.2413457,-0.2559929,0.004327578,0.03728376,-0.02063922,0.3857394,104.8289,103.8526,105.3751,104.326,-0.2413456,-0.2563257,0.004327576,0.03761662,-0.02063921,0.3629683,13.17,9.58
"2015-01-13 02:26:00",188833,153.878,152.3086,0.4622416,4.710786,-2.400071,182.8065,0.046,0.042,0.012,0.009,0.024,0.772,154,152.4,0.496,4.753,-2.352,185.6,153.8,152.2,0.458,4.67,-2.429,180.9,104.8289,103.8526,105.3751,104.326,-0.2416785,-0.2559928,0.003994686,0.03761662,-0.02063921,0.3962205,104.816,103.8653,105.3621,104.326,-0.2413456,-0.2559928,0.003994686,0.03761662,-0.02063921,0.3789756,104.8301,103.8665,105.3503,104.3272,-0.2413455,-0.2559926,0.003994683,0.0376166,-0.02097209,0.3784791,13.17,9.63
"2015-01-13 02:27:00",188834,153.8762,152.2903,0.4590611,4.731619,-2.395566,182.91,0.055,0.04,0.007,0.025,0.022,0.779,154,152.4,0.496,4.795,-2.352,185,153.8,152.2,0.458,4.711,-2.429,181.5,104.8431,103.8793,105.3633,104.3272,-0.2413455,-0.2559926,0.003994683,0.0376166,-0.02097209,0.3425867,104.8284,103.8648,105.3615,104.3126,-0.2413444,-0.2559915,0.003994666,0.03761644,-0.0206391,0.4048814,104.8414,103.8775,105.3876,104.3255,-0.2410115,-0.2559915,0.004327554,0.03794932,-0.0206391,0.3812008,13.17,9.69
"2015-01-13 02:28:00",188835,153.896,152.3119,0.4641449,4.710744,-2.39748,182.7644,0.057,0.048,0.016,0.012,0.018,0.763,154,152.4,0.496,4.753,-2.352,184.5,153.8,152.2,0.42,4.67,-2.429,180.9,104.8243,103.8735,105.3705,104.3214,-0.2413435,-0.2559906,0.004327539,0.0376163,-0.02063903,0.3267427,104.8502,103.8735,105.3965,104.3214,-0.2413435,-0.2563235,0.003994651,0.0376163,-0.02097192,0.3698134,104.8729,103.8959,105.3933,104.331,-0.2416747,-0.2559887,0.003994623,0.03728315,-0.02063888,0.3632928,13.17,9.76
"2015-01-13 02:29:00",188836,153.9072,152.3571,0.4698623,4.645375,-2.40131,182.8076,0.049,0.063,0.018,0.031,0.026,0.725,154,152.5,0.496,4.711,-2.352,184.3,153.8,152.2,0.458,4.586,-2.429,180.7,104.8988,103.8831,105.4194,104.331,-0.2416747,-0.2559887,0.003994623,0.03695026,-0.02063888,0.3546292,104.9221,103.8932,105.4299,104.3284,-0.2416723,-0.2563191,0.004327466,0.0369499,-0.0203058,0.3423349,104.935,103.8932,105.4429,104.3284,-0.2416723,-0.256652,0.004327466,0.0369499,-0.0203058,0.4105709,13.16,9.83
"2015-01-13 02:30:00",188837,153.9416,152.3908,0.4940189,4.575152,-2.392936,182.8401,0.053,0.042,0.026,0.036,0.026,0.646,154.1,152.5,0.534,4.628,-2.352,184.8,153.9,152.3,0.458,4.503,-2.429,181.4,104.948,103.8932,105.4822,104.3413,-0.2420052,-0.256652,0.003994584,0.0369499,-0.02063868,0.3958015,104.9978,103.9167,105.4932,104.3392,-0.2420043,-0.2566511,0.00432745,0.036284,-0.02030573,0.3660121,105.0108,103.9167,105.5062,104.3521,-0.2416714,-0.2559853,0.00432745,0.036284,-0.02063861,0.3515729,13.16,9.91
"2015-01-13 02:31:00",188838,154.017,152.4466,0.5022776,4.499348,-2.412824,182.8766,0.054,0.056,0.025,0.027,0.02,0.708,154.1,152.6,0.534,4.545,-2.352,184.3,153.9,152.3,0.458,4.461,-2.429,181.4,104.9935,103.9379,105.5018,104.3606,-0.2413358,-0.2559824,0.004327401,0.03595072,-0.02063837,0.3731068,105.0454,103.9379,105.5673,104.3863,-0.2416687,-0.2566482,0.004327401,0.03595072,-0.02097125,0.3573475,105.0521,103.9445,105.5348,104.3672,-0.2419994,-0.256313,0.004327362,0.03561752,-0.02097106,0.3609742,13.16,9.99
"2015-01-13 02:32:00",188839,154.0441,152.4756,0.4806551,4.439538,-2.427575,182.7888,0.05,0.055,0.025,0.028,0.007,0.697,154.2,152.6,0.534,4.461,-2.39,184.8,153.9,152.4,0.458,4.378,-2.429,181.3,105.0392,103.9701,105.561,104.3929,-0.2413337,-0.256313,0.004327362,0.03528465,-0.02097106,0.3533834,105.0499,103.9934,105.5587,104.4035,-0.2413319,-0.2559783,0.003994459,0.03528439,-0.02097091,0.3811045,105.0628,104.0062,105.5849,104.4164,-0.2413319,-0.2563111,0.003994459,0.03495152,-0.02097091,0.3359726,13.16,10.07
"2015-01-13 02:33:00",188840,154.049,152.4484,0.4736576,4.381828,-2.435266,182.852,0.052,0.053,0.02,0.013,0.016,0.675,154.2,152.5,0.534,4.419,-2.39,184.1,153.9,152.4,0.458,4.378,-2.467,181.3,105.0583,104.0017,105.554,104.4505,-0.2406648,-0.2559768,0.003994436,0.03495131,-0.02097079,0.4023902,105.0843,104.0017,105.5802,104.4505,-0.2409976,-0.2559768,0.004327306,0.03495131,-0.02097079,0.3844036,105.0583,104.0273,105.5802,104.4505,-0.2406648,-0.2559768,0.003994436,0.03495131,-0.02097079,0.3512354,13.16,10.16
"2015-01-13 02:34:00",188841,154.0374,152.4297,0.4634794,4.380385,-2.460938,182.9058,0.041,0.062,0.014,0.01,0.026,0.736,154.1,152.6,0.496,4.419,-2.429,184.4,153.9,152.3,0.458,4.378,-2.506,181.4,105.0519,104.0466,105.5739,104.4571,-0.2406626,-0.2553088,0.004327267,0.03495101,-0.02163634,0.3765627,105.0649,104.0594,105.5739,104.4571,-0.2406626,-0.2556416,0.003994401,0.03495101,-0.02097061,0.3962819,105.0339,104.0544,105.5294,104.452,-0.240661,-0.255307,0.003994373,0.03495076,-0.02097046,0.3783757,13.15,10.25
"2015-01-13 02:35:00",188842,154.0387,152.4686,0.4583895,4.406753,-2.475053,183.0217,0.049,0.037,0.009,0.027,0.025,0.706,154.1,152.6,0.496,4.461,-2.429,184.7,153.9,152.4,0.42,4.378,-2.506,181.1,105.0599,104.0544,105.5687,104.4778,-0.240661,-0.255307,0.003994373,0.03495076,-0.02097046,0.3894317,105.0401,104.0605,105.5619,104.4711,-0.2403267,-0.2553056,0.00399435,0.03528343,-0.0213032,0.3764764,105.0401,104.0605,105.5488,104.4711,-0.2406596,-0.2553056,0.00399435,0.03561629,-0.02163606,0.3529621,13.15,10.34
"2015-01-13 02:36:00",188843,154.0302,152.4436,0.4520273,4.437282,-2.469888,182.9297,0.056,0.051,0.014,0.023,0.021,0.687,154.2,152.6,0.458,4.461,-2.429,184.4,153.9,152.3,0.42,4.378,-2.506,181.4,105.0374,104.0579,105.5329,104.4684,-0.2403247,-0.2553034,0.003994316,0.03528312,-0.02163588,0.3735859,105.0244,104.0579,105.5329,104.4684,-0.2403247,-0.2546376,0.003994316,0.03528312,-0.02097016,0.4121985,105.0297,104.0375,105.5252,104.448,-0.240323,-0.2549687,0.003994288,0.03561573,-0.02130287,0.3848042,13.15,10.43
"2015-01-13 02:37:00",188844,154.0388,152.4502,0.4507506,4.416387,-2.477571,182.93,0.052,0.043,0.018,0.033,0.02,0.659,154.1,152.5,0.496,4.461,-2.429,184.9,153.9,152.3,0.42,4.377,-2.506,181.5,105.0297,104.0504,105.5383,104.4608,-0.2406559,-0.2553016,0.003661431,0.03561573,-0.02163573,0.3884345,105.0297,104.0504,105.5383,104.4608,-0.240323,-0.2553016,0.003994288,0.03495002,-0.02163573,0.3697058,105.0134,104.047,105.548,104.4575,-0.2403207,-0.255632,0.003994249,0.03528253,-0.02130266,0.3846357,13.15,10.53
"2015-01-13 02:38:00",188845,154.0082,152.4089,0.4488383,4.353803,-2.470475,182.7637,0.046,0.05,0.021,0.022,0.013,0.824,154.1,152.5,0.496,4.419,-2.429,184.5,153.9,152.3,0.42,4.336,-2.506,180.4,105.0134,104.0726,105.5218,104.4575,-0.2403207,-0.255632,0.003994249,0.03461683,-0.02130266,0.4026217,105.0441,104.039,105.5528,104.4751,-0.2406517,-0.2552971,0.003994218,0.03494941,-0.0213025,0.3800952,105.0701,104.0645,105.5922,104.4751,-0.2409845,-0.2559628,0.003994218,0.03461656,-0.02163535,0.3907382,13.14,10.62
"2015-01-13 02:39:00",188846,153.9305,152.3787,0.4742636,4.310681,-2.472379,182.7647,0.053,0.043,0.019,0.02,0.016,0.713,154.1,152.5,0.496,4.336,-2.429,184.8,153.8,152.3,0.458,4.294,-2.506,181.3,105.0897,104.0582,105.5987,104.4687,-0.2413159,-0.2559612,0.003994193,0.03428349,-0.02130236,0.3883433,105.1156,104.0582,105.6119,104.4687,-0.2416487,-0.2559612,0.003994193,0.03428349,-0.02163521,0.3756378,105.1077,104.0631,105.6169,104.4737,-0.2416465,-0.2562917,0.003994157,0.03428318,-0.02130217,0.3645807,13.14,10.72
