213,2013,309,1732,276.71,-7.0939,264.47,.105,.029,.093,277,-7,264.6,276.5,-7.16,264.2,39.559,38.512,-.0922,-.06114,1.6472,39.473,38.514,-.08794,-.06081,1.6549,39.433,38.514,-.08696,-.06016,1.655,13.42,10.63
213,2013,309,1733,276.77,-6.9187,264.57,.073,.062,.088,276.9,-6.851,264.8,276.6,-7.04,264.4,39.357,38.514,-.08435,-.0595,1.6548,39.421,38.514,-.08696,-.05885,1.6551,39.479,38.503,-.08893,-.05885,1.6498,13.42,10.86
213,2013,309,1734,276.84,-6.8018,264.56,.079,.055,.09,277,-6.661,264.8,276.7,-6.851,264.4,39.41,38.503,-.08565,-.05885,1.6628,39.392,38.508,-.08533,-.05819,1.655,39.3,38.508,-.08206,-.05754,1.6549,13.4,11.09
213,2013,309,1735,276.75,-6.3734,264.67,.086,.168,.108,276.9,-6.166,265,276.5,-6.661,264.4,39.255,38.498,-.0814,-.05558,1.6551,39.324,38.498,-.08369,-.05361,1.663,39.411,38.493,-.08729,-.05296,1.6549,13.4,11.32
213,2013,309,1736,276.67,-6.4056,264.54,.108,.184,.093,276.9,-6.166,264.8,276.4,-6.775,264.4,39.539,38.498,-.09154,-.05394,1.6549,39.627,38.499,-.09546,-.0559,1.655,39.621,38.505,-.09545,-.05819,1.658,13.39,11.55
213,2013,309,1737,276.49,-6.9864,264.45,.256,.122,.086,276.8,-6.737,264.6,276,-7.16,264.2,39.58,38.51,-.09251,-.0595,1.643,39.504,38.516,-.09088,-.0608,1.6499,39.604,38.511,-.09578,-.06146,1.6475,13.39,11.79
213,2013,309,1738,275.89,-7.2476,264.39,.219,.044,.113,276.3,-7.16,264.6,275.5,-7.35,264.2,39.482,38.511,-.09153,-.06211,1.6389,39.453,38.511,-.09185,-.06211,1.6475,39.482,38.516,-.09218,-.06276,1.6474,13.38,12.02
213,2013,309,1739,275.77,-7.4288,264.41,.16,.039,.125,276,-7.35,264.8,275.5,-7.46,264.2,39.458,38.522,-.0912,-.06342,1.6416,39.494,38.517,-.09414,-.06407,1.6475,39.471,38.517,-.09283,-.06407,1.6476,13.38,12.24
213,2013,309,1740,275.35,-7.5979,264.24,.151,.067,.094,275.7,-7.46,264.4,275.1,-7.69,264,39.424,38.522,-.09152,-.06472,1.6476,39.569,38.522,-.09708,-.0657,1.6389,39.564,38.529,-.09773,-.06603,1.6416,13.37,12.47
213,2013,309,1741,274.91,-7.5932,264.12,.13,.072,.096,275.2,-7.46,264.4,274.6,-7.69,264,39.564,38.529,-.09806,-.06537,1.6416,39.512,38.534,-.0961,-.06504,1.6336,39.431,38.546,-.09348,-.06406,1.639,13.37,12.7
213,2013,309,1742,274.8,-7.1452,264.23,.183,.165,.127,275.2,-6.926,264.6,274.5,-7.46,264,39.368,38.541,-.09119,-.0621,1.6389,39.42,38.546,-.0925,-.06014,1.6474,39.507,38.552,-.09413,-.05949,1.6391,13.36,12.93
213,2013,309,1743,275.39,-6.9503,264.32,.16,.035,.102,275.7,-6.888,264.4,275.1,-7,264,39.489,38.558,-.09282,-.05949,1.6388,39.565,38.558,-.09446,-.05981,1.6475,39.524,38.563,-.09347,-.06014,1.6476,13.36,13.15
213,2013,309,1744,275.67,-7.1074,264.33,.158,.046,.096,275.9,-7,264.6,275.3,-7.15,264,39.623,38.574,-.09543,-.06079,1.65,39.577,38.58,-.09249,-.06144,1.6416,39.472,38.58,-.08955,-.06079,1.6475,13.35,13.35
213,2013,309,1745,275.75,-6.8363,264.39,.082,.149,.108,275.9,-6.583,264.6,275.6,-7.08,264.2,39.443,38.586,-.08824,-.05948,1.6498,39.513,38.591,-.09085,-.05817,1.6397,39.501,38.597,-.08889,-.05654,1.6472,13.35,13.53
213,2013,309,1746,275.97,-6.3624,264.42,.084,.119,.094,276.1,-6.164,264.6,275.8,-6.583,264.2,39.46,38.608,-.08693,-.05523,1.6472,39.484,38.603,-.08758,-.05425,1.6498,39.426,38.603,-.08529,-.05294,1.6476,13.34,13.69
213,2013,309,1747,276.07,-5.8835,264.44,.066,.178,.085,276.2,-5.555,264.8,275.9,-6.164,264.2,39.345,38.603,-.08235,-.05163,1.6498,39.391,38.603,-.08399,-.04967,1.65,39.386,38.598,-.08366,-.04804,1.6473,13.34,13.82
213,2013,309,1748,276.17,-5.4064,264.42,.115,.078,.086,276.4,-5.326,264.6,275.9,-5.555,264.2,39.449,38.598,-.08594,-.0464,1.6497,39.467,38.603,-.08594,-.04608,1.6475,39.444,38.609,-.08496,-.04575,1.6474,13.33,13.92
213,2013,309,1749,276.42,-5.2668,264.5,.115,.033,.097,276.7,-5.174,264.8,276.2,-5.326,264.4,39.369,38.604,-.08202,-.04542,1.65,39.357,38.604,-.08137,-.04509,1.6548,39.375,38.598,-.08169,-.04509,1.6551,13.33,14
213,2013,309,1750,276.66,-5.4233,264.58,.109,.154,.12,276.9,-5.174,265,276.4,-5.707,264.2,39.531,38.598,-.08725,-.04575,1.65,39.48,38.594,-.08463,-.04706,1.6499,39.62,38.594,-.09051,-.04901,1.6549,13.33,14.05
213,2013,309,1751,276.83,-6.1454,264.59,.108,.237,.107,277,-5.707,264.8,276.6,-6.506,264.4,39.597,38.594,-.08823,-.05163,1.6551,39.475,38.594,-.08463,-.05392,1.6578,39.315,38.585,-.0794,-.05588,1.6473,13.32,14.07
213,2013,309,1752,276.57,-6.7121,264.61,.095,.075,.086,276.8,-6.544,264.8,276.4,-6.772,264.4,39.28,38.585,-.07875,-.05751,1.6577,39.298,38.591,-.07973,-.05816,1.6574,39.303,38.591,-.07842,-.05816,1.6547,13.32,14.08
213,2013,309,1753,277.09,-6.7672,264.7,.202,.012,.109,277.4,-6.734,265,276.7,-6.772,264.4,39.321,38.591,-.07809,-.05816,1.663,39.392,38.582,-.08038,-.05816,1.6577,39.334,38.582,-.07809,-.05816,1.6629,13.32,14.07
213,2013,309,1754,277.02,-6.6701,264.79,.168,.04,.081,277.4,-6.619,265,276.8,-6.772,264.6,39.173,38.571,-.07352,-.05751,1.6654,39.156,38.571,-.07385,-.05718,1.6656,39.327,38.563,-.08005,-.05751,1.6577,13.32,14.05
213,2013,309,1755,277.05,-6.7054,264.68,.091,.068,.093,277.2,-6.543,264.8,276.9,-6.771,264.4,39.327,38.563,-.07907,-.05783,1.6575,39.258,38.557,-.07744,-.05751,1.6548,39.211,38.557,-.07613,-.0562,1.6631,13.32,14.01
213,2013,309,1756,276.85,-6.4479,264.73,.167,.057,.126,277.1,-6.391,265,276.5,-6.543,264.4,39.146,38.544,-.07384,-.05555,1.6708,39.365,38.538,-.08299,-.05489,1.6576,39.515,38.538,-.08887,-.0562,1.655,13.32,13.96
213,2013,309,1757,276.87,-6.8745,264.56,.142,.178,.081,277.1,-6.543,264.8,276.6,-7.15,264.4,39.55,38.538,-.08887,-.05816,1.655,39.455,38.536,-.08658,-.06012,1.6548,39.409,38.536,-.0856,-.06143,1.6547,13.32,13.9
213,2013,309,1758,276.36,-7.317,264.54,.178,.091,.087,276.6,-7.15,264.8,276.1,-7.46,264.4,39.409,38.531,-.08658,-.06273,1.6629,39.311,38.531,-.08364,-.06339,1.6547,39.374,38.53,-.08626,-.06404,1.6551,13.32,13.83
213,2013,309,1759,276.19,-7.4,264.52,.086,.047,.125,276.4,-7.3,265,276.1,-7.46,264.4,39.327,38.53,-.08495,-.06371,1.6473,39.345,38.53,-.08528,-.06339,1.6549,39.385,38.53,-.08626,-.06306,1.6577,13.32,13.76
