213,2013,309,1718,257.12,256.05,-.73765,1.1058,-2.9759,258.75,1.056,1.12,.067,.384,.142,.857,258.6,257.7,-.637,1.86,-2.679,261.7,255.1,254.1,-.862,.62,-3.253,254.8,41.934,41.184,42.657,42.029,-.12577,-.1228,-.0066,.00662,-.02481,1.8344,41.948,41.179,42.646,42.018,-.13105,-.12775,-.00627,.01158,-.02646,1.8175,41.948,41.173,42.581,42.005,-.13699,-.13204,-.00594,.01488,-.02812,1.7721,13.26,13.07
213,2013,309,1719,254.23,252.96,-.64395,1.8946,-3.4957,249.99,.365,.36,.017,.077,.13,8.98,255.1,253.9,-.6,2.067,-3.253,257.5,253.8,252.5,-.712,1.86,-3.827,228.4,41.954,41.161,42.588,41.999,-.14161,-.13765,-.00528,.01488,-.02977,1.5708,41.986,41.154,42.639,41.999,-.14359,-.13996,-.00561,.01654,-.03142,1.404,41.986,41.148,42.652,41.986,-.14029,-.13765,-.00594,.01488,-.03142,1.6829,13.26,13.11
213,2013,309,1720,256.78,255.61,-.69641,1.8635,-3.821,258.02,1.072,1.12,.02,.026,.034,4.183,258.5,257.4,-.637,2.067,-3.636,272.6,254.9,253.6,-.712,1.86,-3.827,234.3,41.938,41.138,42.59,41.982,-.13369,-.12973,-.00627,.01488,-.03308,1.807,41.887,41.138,42.577,41.982,-.12774,-.12378,-.00627,.01488,-.03308,1.7937,41.83,41.132,42.545,41.982,-.12213,-.1185,-.00627,.01488,-.03308,1.8098,13.26,13.13
213,2013,309,1721,258.82,257.75,-.59272,2.053,-3.7093,258.5,.118,.15,.041,.176,.093,2.003,259,258,-.562,2.273,-3.636,264.7,258.5,257.4,-.712,1.86,-3.827,248,41.761,41.132,42.48,41.982,-.1185,-.1152,-.00561,.01488,-.03308,1.8179,41.755,41.126,42.474,41.976,-.1185,-.11487,-.00495,.01819,-.03142,1.8344,41.777,41.111,42.471,41.966,-.12048,-.11652,-.00495,.01819,-.03142,1.8242,13.25,13.13
213,2013,309,1722,256.2,255.09,-.52963,2.2734,-3.6677,258.4,1.759,1.755,.034,0,.087,.996,258.6,257.6,-.487,2.273,-3.444,265.2,252.8,251.7,-.562,2.273,-3.827,257.4,41.79,41.111,42.522,41.954,-.12576,-.12312,-.00462,.01819,-.03142,1.8078,41.821,41.104,42.548,41.941,-.135,-.13302,-.00429,.01819,-.03142,1.7721,41.947,41.098,42.736,41.935,-.1492,-.14953,-.00495,.01819,-.03308,1.7926,13.26,13.12
213,2013,309,1723,249.5,248.09,-.62268,1.9392,-4.044,245.49,1.569,1.753,.036,.193,.154,9.78,252.7,251.5,-.562,2.273,-3.827,258,247.6,245.7,-.712,1.653,-4.21,229.6,41.985,41.104,42.749,41.935,-.15976,-.16075,-.00528,.01488,-.03473,1.5996,42.046,41.102,42.733,41.932,-.169,-.16933,-.00561,.01488,-.03638,.88021,42.027,41.108,42.694,41.939,-.17131,-.17197,-.00627,.01323,-.03638,.7712,13.26,13.11
213,2013,309,1724,248.49,246.72,-.71573,1.457,-4.398,236.26,.914,.853,.022,.045,.133,6.497,250.3,248.4,-.675,1.653,-4.21,248.6,247.4,245.7,-.787,1.447,-4.593,226.6,42.065,41.114,42.727,41.939,-.17197,-.17197,-.00627,.01158,-.03804,.9691,42.116,41.12,42.72,41.932,-.16867,-.16735,-.00627,.01158,-.03804,.76303,42.104,41.12,42.733,41.932,-.16273,-.1624,-.00693,.01158,-.03969,1.0274,13.26,13.08
213,2013,309,1725,252.27,250.67,-.80941,1.4019,-4.5925,253.04,.935,1.03,.029,.085,0,5.466,253.4,251.9,-.749,1.447,-4.592,258.4,250.3,248.5,-.862,1.24,-4.593,241.5,42.121,41.119,42.744,41.93,-.15745,-.15613,-.00726,.01158,-.03969,1.5427,42.108,41.112,42.731,41.937,-.15282,-.15018,-.00726,.01158,-.03969,1.7506,42.057,41.112,42.699,41.937,-.15084,-.1482,-.00693,.00992,-.03969,1.7704,13.26,13.04
213,2013,309,1726,252.4,250.93,-.81315,1.2055,-4.5414,252.86,.343,.361,.027,.147,.085,4.864,253.1,251.6,-.787,1.447,-4.401,257.7,251.9,250.4,-.862,1.033,-4.592,240.8,42.025,41.112,42.686,41.937,-.15282,-.15051,-.00693,.00992,-.03969,1.7241,42.082,41.112,42.744,41.943,-.15579,-.15348,-.00726,.00827,-.03803,1.103,42.062,41.105,42.697,41.941,-.15282,-.14952,-.00693,.00827,-.03803,1.7479,13.27,12.99
213,2013,309,1727,255.22,253.77,-.75194,1.3777,-4.3532,255.91,1.42,1.463,.03,.123,.09,1.936,257.3,256,-.712,1.447,-4.21,259.4,252.7,251.3,-.787,1.033,-4.592,250.2,42.036,41.105,42.678,41.948,-.14556,-.14226,-.0066,.01158,-.03803,1.7152,41.91,41.099,42.503,41.941,-.13467,-.12972,-.0066,.01158,-.03803,1.702,41.84,41.099,42.523,41.941,-.1284,-.12509,-.00627,.01158,-.03638,1.6237,13.27,12.94
