"TOA5","GND_CR3000","CR3000","8096","CR3000.Std.25","CPU:NSAC1_GND_140919.CR3","11856","Table213"
"TIMESTAMP","RECORD","PIR_Wm2_Avg","US_Wm2_Avg","IRT_K_Avg","PIR_Wm2_Std","US_Wm2_Std","IRT_K_Std","PIR_Wm2_Max","US_Wm2_Max","IRT_K_Max","PIR_Wm2_Min","US_Wm2_Min","IRT_K_Min","SAMP20(1)","SAMP20(2)","SAMP20(3)","SAMP20(4)","SAMP20(5)","SAMP40(1)","SAMP40(2)","SAMP40(3)","SAMP40(4)","SAMP40(5)","Dome_R_O","Case_R_O","Net_mV","US_mV","IRT_V","Batt_V_Min","CR3Temp_C_Avg"
"2014-10-06 08:25:00",23812,296.9961,-3.86383,267.6371,0.176,0.093,0.108,297.3,-3.725,267.9,296.6,-4.074,267.3,30.71465,30.2344,-0.08891107,-0.03275671,1.778343,30.72968,30.2302,-0.08924532,-0.03342521,1.779667,30.74041,30.2302,-0.08924532,-0.03509647,1.778343,13.36,12.34
"2014-10-06 08:26:00",23813,297.2166,-4.193656,267.7085,0.078,0.072,0.078,297.4,-4.074,268,297,-4.307,267.5,30.72122,30.22611,-0.08824307,-0.03609944,1.778361,30.71264,30.22401,-0.08857732,-0.03643369,1.782333,30.69163,30.22442,-0.08757459,-0.03676796,1.786319,13.37,12.27
"2014-10-06 08:27:00",23814,296.9147,-4.213714,267.6676,0.088,0.044,0.075,297.1,-4.152,267.9,296.7,-4.307,267.5,30.65949,30.22442,-0.08657183,-0.0364337,1.777051,30.68339,30.22686,-0.08757499,-0.03576536,1.774414,30.67268,30.22897,-0.08757499,-0.03576536,1.777062,13.37,12.2
"2014-10-06 08:28:00",23815,296.2758,-4.088942,267.5708,0.373,0.068,0.095,296.8,-3.919,267.8,295.5,-4.152,267.4,30.67295,30.23134,-0.08824419,-0.03576564,1.775747,30.63657,30.23555,-0.08790994,-0.03509712,1.773099,30.62001,30.23608,-0.08924715,-0.03376016,1.766486,13.37,12.13
"2014-10-06 08:29:00",23816,295.1115,-3.74881,267.2786,0.273,0.111,0.087,295.5,-3.57,267.6,294.5,-3.919,267.1,30.61573,30.24029,-0.08991567,-0.03309164,1.766486,30.61788,30.2424,-0.09058419,-0.03142035,1.757218,30.66966,30.24703,-0.0949301,-0.03108627,1.761203,13.37,12.06
"2014-10-06 08:30:00",23817,294.3298,-3.715854,267.0221,0.219,0.118,0.131,294.7,-3.57,267.3,294,-3.919,266.7,30.71467,30.25125,-0.09760419,-0.03142053,1.759879,30.74936,30.25369,-0.09994449,-0.03275773,1.750614,30.77946,30.25791,-0.1019501,-0.03376051,1.746642,13.37,11.99
"2014-10-06 08:31:00",23818,293.2843,-4.230656,266.6451,0.512,0.133,0.162,294.1,-3.958,267,292.3,-4.385,266.4,30.76286,30.25638,-0.1026194,-0.03610063,1.740031,30.75426,30.25638,-0.1049592,-0.03710343,1.732087,30.70751,30.25263,-0.1052942,-0.03777219,1.733411,13.38,11.92
"2014-10-06 08:32:00",23819,291.1829,-4.249445,266.1688,0.514,0.114,0.168,292.2,-4.035,266.5,290.3,-4.385,265.9,30.66251,30.25263,-0.1066312,-0.03743793,1.720088,30.6629,30.25301,-0.1093059,-0.03610104,1.712234,30.66075,30.25301,-0.1109773,-0.03509824,1.71091,13.38,11.84
"2014-10-06 08:33:00",23820,289.8409,-3.865987,265.7761,0.255,0.092,0.087,290.3,-3.725,266,289.4,-4.074,265.6,30.67788,30.25512,-0.1129829,-0.03376116,1.700235,30.69566,30.25995,-0.1146552,-0.03275862,1.702896,30.71925,30.26205,-0.1166608,-0.03209008,1.701572,13.38,11.77
"2014-10-06 08:34:00",23821,289.4145,-3.627393,265.7301,0.087,0.041,0.091,289.6,-3.57,266.1,289.2,-3.725,265.5,30.73693,30.26887,-0.1169958,-0.03142174,1.7015,30.74767,30.27941,-0.1173301,-0.03108747,1.701583,30.72875,30.28614,-0.1166627,-0.03075348,1.694888,13.38,11.69
"2014-10-06 08:35:00",23822,288.8597,-3.424365,265.5446,0.086,0.081,0.109,289.1,-3.259,265.8,288.7,-3.57,265.3,30.72661,30.29247,-0.1173312,-0.03008493,1.695053,30.72693,30.30334,-0.1169978,-0.02908232,1.695067,30.71834,30.30967,-0.1156607,-0.02807948,1.692253,13.38,11.62
"2014-10-06 08:36:00",23823,289.1053,-3.130136,265.6622,0.082,0.106,0.082,289.3,-2.949,265.9,288.9,-3.298,265.5,30.71249,30.31869,-0.11399,-0.02741109,1.696402,30.70391,30.32291,-0.1129872,-0.02674252,1.702774,30.68676,30.33137,-0.1123186,-0.0254054,1.704264,13.39,11.54
"2014-10-06 08:37:00",23824,289.2084,-2.72012,265.7552,0.289,0.115,0.105,289.8,-2.561,266,288.8,-2.949,265.6,30.68112,30.33848,-0.1123187,-0.02406829,1.706921,30.70041,30.34694,-0.1106473,-0.02306544,1.706921,30.72711,30.35634,-0.1096445,-0.02206261,1.708176,13.39,11.46
"2014-10-06 08:38:00",23825,290.5327,-2.556512,266.0171,0.461,0.037,0.096,291.3,-2.483,266.2,289.8,-2.639,265.8,30.76793,30.3648,-0.1093102,-0.02172833,1.709583,30.79634,30.37158,-0.1086426,-0.0220628,1.711491,30.81357,30.38005,-0.1073054,-0.02273137,1.717532,13.39,11.39
"2014-10-06 08:39:00",23826,291.22,-2.765424,266.1984,0.08,0.06,0.086,291.4,-2.639,266.4,291,-2.872,266,30.81178,30.38887,-0.1059686,-0.0234,1.722756,30.79455,30.39523,-0.1046314,-0.02406858,1.71746,30.77795,30.4043,-0.1032954,-0.02473741,1.720206,13.39,11.31
"2014-10-06 08:40:00",23827,291.3676,-2.867642,266.1873,0.197,0.023,0.093,291.7,-2.794,266.4,291.1,-2.949,265.9,30.7715,30.41278,-0.1029611,-0.02473741,1.714827,30.81239,30.41702,-0.1032954,-0.02473741,1.718799,30.8409,30.42598,-0.1032959,-0.0254061,1.726756,13.39,11.24
"2014-10-06 08:41:00",23828,291.8663,-2.961442,266.3771,0.095,0.028,0.09,292,-2.872,266.6,291.7,-3.027,266.1,30.83227,30.43023,-0.1019587,-0.02574039,1.732053,30.81327,30.43698,-0.1006223,-0.02574059,1.728256,30.79819,30.44122,-0.100288,-0.02540629,1.724118,13.39,11.16
"2014-10-06 08:42:00",23829,291.701,-2.846347,266.3747,0.102,0.065,0.082,292,-2.716,266.7,291.4,-2.949,266.2,30.79421,30.4479,-0.09995432,-0.02473786,1.728099,30.78775,30.45427,-0.09895144,-0.02406927,1.728099,30.79478,30.45909,-0.09794903,-0.02340079,1.728105,13.4,11.09
"2014-10-06 08:43:00",23830,292.6814,-2.748706,266.6603,0.304,0.034,0.16,293,-2.716,267.2,291.8,-2.794,266.3,30.83356,30.46333,-0.09627754,-0.02373509,1.740022,30.84048,30.47016,-0.09594363,-0.02373518,1.742676,30.8448,30.47228,-0.09627792,-0.02406948,1.738703,13.4,11.01
"2014-10-06 08:44:00",23831,292.9119,-2.773295,266.7,0.126,0.03,0.071,293.2,-2.716,266.9,292.7,-2.794,266.6,30.83402,30.47654,-0.09527503,-0.02406948,1.741269,30.83686,30.48359,-0.09460673,-0.02373526,1.742604,30.82393,30.48785,-0.09293523,-0.02340096,1.739956,13.4,10.94
"2014-10-06 08:45:00",23832,293.4288,-2.669828,266.849,0.412,0.034,0.135,294.2,-2.639,267.2,293,-2.716,266.6,30.81587,30.4969,-0.09226686,-0.02273241,1.742621,30.86979,30.49903,-0.09260116,-0.02273241,1.751807,30.91561,30.50798,-0.09193352,-0.02306696,1.75191,13.4,10.86
"2014-10-06 08:46:00",23833,294.928,-2.827021,267.2068,0.42,0.089,0.122,295.6,-2.678,267.5,294.3,-2.988,266.9,30.91129,30.51224,-0.0895934,-0.02406987,1.770449,30.9163,30.51717,-0.08758794,-0.02473858,1.758623,30.91413,30.5193,-0.08591641,-0.02540719,1.763837,13.4,10.79
"2014-10-06 08:47:00",23834,295.951,-3.11809,267.4638,0.191,0.067,0.114,296.2,-2.988,267.8,295.5,-3.221,267.3,30.92766,30.51983,-0.08491413,-0.02674461,1.781059,30.87794,30.51983,-0.08190536,-0.02741322,1.771707,30.87578,30.51983,-0.08157106,-0.02707892,1.773031,13.4,10.72
"2014-10-06 08:48:00",23835,296.5066,-3.18863,267.6146,0.206,0.029,0.082,296.9,-3.143,267.8,296.2,-3.26,267.5,30.86758,30.52026,-0.08023464,-0.0274135,1.782314,30.9281,30.516,-0.08290912,-0.0274135,1.777017,30.95443,30.51422,-0.08290946,-0.02808223,1.784973,13.41,10.65
"2014-10-06 08:49:00",23836,297.2326,-3.399497,267.7845,0.153,0.07,0.067,297.4,-3.26,267.9,296.8,-3.493,267.6,30.9501,30.51209,-0.0815722,-0.02908517,1.782324,30.91825,30.5063,-0.07956658,-0.02975389,1.781009,30.89879,30.50418,-0.07889795,-0.0300882,1.786306,13.41,10.58
"2014-10-06 08:50:00",23837,297.6196,-3.523057,267.9157,0.119,0.02,0.088,297.8,-3.454,268.2,297.3,-3.57,267.7,30.92091,30.5004,-0.0792328,-0.03042272,1.784988,30.88848,30.49615,-0.07756121,-0.03042272,1.788961,30.86328,30.49472,-0.07655868,-0.03042288,1.787649,13.41,10.51
"2014-10-06 08:51:00",23838,297.5392,-3.333574,267.9782,0.056,0.126,0.085,297.7,-3.105,268.2,297.4,-3.531,267.8,30.84171,30.49472,-0.07589005,-0.02941993,1.787649,30.82661,30.49472,-0.07555573,-0.02808266,1.792864,30.80747,30.49496,-0.07421878,-0.02674551,1.790316,13.41,10.44
"2014-10-06 08:52:00",23839,297.7311,-2.877599,268.0575,0.155,0.112,0.095,298.1,-2.717,268.3,297.4,-3.105,267.9,30.80747,30.49496,-0.07355014,-0.02540823,1.802234,30.82124,30.50006,-0.0735504,-0.02407104,1.794303,30.88165,30.50006,-0.07555632,-0.0234024,1.795544,13.41,10.37
"2014-10-06 08:53:00",23840,298.1914,-2.84981,268.1264,0.059,0.081,0.117,298.3,-2.717,268.6,298,-2.988,268,30.89929,30.50465,-0.07555684,-0.02407121,1.790665,30.90361,30.50465,-0.07589117,-0.02507417,1.795631,30.87398,30.50951,-0.07421997,-0.02574296,1.798207,13.41,10.3
"2014-10-06 08:54:00",23841,298.2676,-2.964316,268.1281,0.091,0.021,0.089,298.5,-2.911,268.4,298.1,-2.988,267.9,30.86534,30.50951,-0.07355133,-0.02574296,1.800939,30.86367,30.51425,-0.072883,-0.02540875,1.794153,30.87447,30.51851,-0.072883,-0.02540875,1.796967,13.42,10.23
"2014-10-06 08:55:00",23842,298.7285,-3.15709,268.2589,0.238,0.177,0.094,299,-2.911,268.5,298.2,-3.493,268.1,30.987,30.51851,-0.0768949,-0.0260774,1.80483,31.02864,30.52102,-0.0782328,-0.02774924,1.806245,31.05037,30.52315,-0.07890146,-0.03008954,1.803514,13.42,10.17
"2014-10-06 08:56:00",23843,299.0402,-3.814933,268.2895,0.071,0.159,0.068,299.2,-3.493,268.5,298.8,-4.036,268.2,31.08333,30.52772,-0.08023926,-0.03176137,1.810804,31.06809,30.53411,-0.07823328,-0.03376735,1.802279,31.04224,30.54074,-0.077565,-0.03477051,1.802209,13.42,10.1
"2014-10-06 08:57:00",23844,299.006,-3.983768,268.3073,0.05,0.064,0.08,299.1,-3.842,268.6,298.9,-4.075,268.1,31.01617,30.54714,-0.07555901,-0.03477051,1.812886,31.00151,30.55405,-0.07422166,-0.03410185,1.807516,30.98198,30.56045,-0.07288434,-0.03309885,1.804868,13.42,10.04
"2014-10-06 08:58:00",23845,298.9752,-3.459196,268.3826,0.046,0.23,0.086,299.1,-3.066,268.7,298.9,-3.842,268.2,30.96539,30.57186,-0.07188133,-0.03109285,1.806117,30.96107,30.57826,-0.07087833,-0.02875253,1.810173,30.9459,30.5868,-0.06954101,-0.02641221,1.810256,13.42,9.98
"2014-10-06 08:59:00",23846,299.0265,-2.819519,268.4257,0.087,0.097,0.082,299.2,-2.717,268.7,298.8,-3.066,268.3,30.94834,30.59561,-0.06954157,-0.02440642,1.808855,31.05686,30.60415,-0.07422226,-0.02373775,1.811421,31.12492,30.60897,-0.07622877,-0.02440658,1.804812,13.42,9.91
